Pure ID,Publisher
2163900220,
2163900215,University of Michigan Press
2163900205,University of Michigan Press
2163900147,
2163900107,
2163900086,Springer Verlag
2163900066,
2163899998,
2163899972,
2163899948,
2163899922,
2163899810,
2163899772,
2163899749,
2163899728,
2163899519,
2163899494,
2163899474,
2163899458,
2163899402,
2163899378,
2163899344,
2163899294,
2163899135,Springer Verlag
2163899103,
2163899060,
2163899030,
2163899006,
2163898773,
2163898746,
2163898731,
2163898708,
2163898575,
2163898545,
2163898505,
2163898483,
2163898412,
2163898388,
2163898364,Association for Computing Machinery
2163898348,
2163898280,"Association for Computing Machinery, Inc"
2163898257,
2163898232,
2163898212,
2163897991,
2163897937,
2163897912,
2163897889,
2163897471,
2163897453,
2163897426,
2163897421,Emerald Group Publishing Ltd.
2163897283,
2163897213,
2163897184,
2163897160,
2163897019,Springer
2163896990,
2163896975,Oxford University Press
2163896959,Yale University Press
2163896885,
2163896859,
2163896838,
2163896819,
2163896717,Geological Society of America
2163896697,
2163896675,Association for Computational Linguistics (ACL)
2163896657,
2163896512,
2163896468,
2163896452,
2163896432,
2163896187,
2163896142,
2163896102,
2163896086,
2163895817,Association for Computing Machinery
2163895782,
2163895738,Sociedade Brasileira de Fisica
2163895681,
2163895225,
2163895180,
2163895160,
2163895140,Springer International Publishing
2163894712,
2163894693,Association for Computing Machinery
2163894633,
2163894618,Bloomsbury Publishing Plc.
2163894363,
2163894159,
2163894101,
2163894078,Elsevier
2163894063,
2163893513,"Association for Computing Machinery, Inc"
2163893493,
2163893464,Association for Computing Machinery
2163893450,
2163893338,
2163893313,
2163893280,
2163893269,Routledge Taylor & Francis Group
2163893143,
2163893091,
2163893068,
2163893046,
2163892597,
2163892567,
2163892543,
2163892448,Bloomsbury Publishing Plc.
2163892430,Institute of Electrical and Electronics Engineers Inc.
2163892407,
2163892333,
2163892309,
2163892287,
2163892267,
2163892143,
2163892109,
2163892076,
2163892058,
2163891958,
2163891928,
2163891904,
2163891631,
2163891492,
2163891455,
2163891433,
2163891255,
2163891236,
2163891204,
2163891062,
2163891030,
2163891008,
2163882920,
2163882892,
2163882865,Institute of Electrical and Electronics Engineers Inc.
2163882844,
2163882746,
2163882717,
2163882701,
2163882594,
2163882563,Elsevier Inc.
2163882518,
2163882492,
2163882470,
2163882446,
2163882247,
2163882193,University of Hawaii Press
2163882185,
2163882174,University of California Press
2163881780,
2163881760,
2163881748,University of Michigan Press
2163881626,
2163881581,
2163881561,
2163881542,
2163881147,
2163881128,
2163881101,
2163881082,Association for Computing Machinery
2163880873,
2163880841,
2163880778,
2163880553,
2163880540,Institute of Electrical and Electronics Engineers Inc.
2163880506,
2163880498,Cambridge University Press
2149427017,
2149426986,
2149426931,
2149426052,
2149425866,wiley
2149423845,
2149423809,wiley
2149423600,
2149423580,
2149423525,
2149423464,
2149423435,
2149423277,
2149423205,
2149423160,wiley
2149423115,Elsevier
2149423075,
2149422995,
2149422954,
2149422914,wiley
2149422785,
2149422752,
2149422725,
2149422567,
2149422538,
2149422486,
2149422451,
2149422410,
2149422375,
2149422257,
2149422228,Elsevier
2149422172,
2149422097,wiley
2149422064,
2149421849,
2149421817,
2149421765,
2149421697,
2149421632,
2149421591,
2149421526,
2149421469,
2149421376,
2149421306,
2149421277,
2149421244,wiley
2149421150,
2149421089,wiley
2149421029,
2149421003,
2149420903,
2149420817,
2149420720,
2149420685,
2149420650,
2149420633,
2149420588,
2149420553,
2149420521,
2149420484,
2149420450,
2149420366,
2149420259,
2149420129,
2149420087,
2111989849,
2111989800,
2111989743,
2111989674,
2111989631,
2111989530,
2111989493,
2111989193,
2111989143,
2111989070,
2111989034,
2111989009,
2111988908,
2111988865,
2111988799,
2111988716,
2111988643,
2111988607,
2111988494,
2111988455,
2110831795,
2110831660,
2110831554,
2110831477,
2110831366,
2110831251,
2110830995,
2110830827,
2110830718,
2110830679,
2110830572,
2110830461,
2110830406,
2110830342,
2110830277,
2110830203,
2110816202,
2110816063,
2110816010,
2110815944,
2110815849,
2098284920,
2098284846,
2098284732,
2098284639,
2098284556,
2098284412,
2098284316,
2098284184,
2098284085,
2098283978,
2098283860,
2098283758,
2098283683,
2098283597,
2098283498,
2098263540,
2098239206,
2098215540,
2098188186,
2098174792,
2098127828,
2098107595,
2098078621,
2098062622,
2098018785,
2097984353,
2097973472,
2097959547,
2097933710,
2097931759,
2097917448,
2097873476,
2097850222,
2097845156,
2097825480,
2097820250,
2097798776,
2097780858,
2097727054,
2097720302,
2097719803,
2097694453,
2097673416,
2097656264,
2097639301,
2097570989,
2097486493,
2097479590,
2095185150,
2095184906,Institute of Electrical and Electronics Engineers Inc.
2095184640,
2095184524,
2095183966,
2095183668,
2095183640,
2095183615,
2095183391,Elsevier
2095182787,
2095182549,
2095182528,Elsevier
2095182510,
2095178619,
2095178565,Elsevier
2095178511,
2095177943,
2095175505,
2095175358,
2095174874,
2095174852,Elsevier
2095174494,
2095174323,
2095174288,
2095174273,Elsevier
2095173772,
2095173544,
2095173509,
2095173473,
2095172735,
2095172480,
2095172400,
2095172369,
2095171616,
2095171550,
2095171244,
2095169543,
2095169424,
2095169180,
2095168117,
2095167884,
2095167814,
2095167758,
2095167550,
2095164850,
2095164816,
2095164591,
2095164566,
2095163323,
2095163305,Elsevier
2095161681,
2095161605,
2095161576,
2095160696,
2095160672,Elsevier
2095160643,
2095159913,
2095159888,Elsevier
2095159845,
2095159604,
2095155305,
2095155261,
2095155011,
2095154980,
2095152771,
2095151932,
2095151897,
2095151846,
2095150743,
2095150715,
2095150451,
2095150421,
2095149324,
2095148663,
2095148554,
2095148476,
2095148280,
2095148225,
2095147278,
2095146935,
2095146862,
2094080745,
2094080595,
2094080439,
2094080316,
2094080189,
2094080136,
2094080067,
2094079991,
2094079915,
2094079739,
2094079683,
2094079570,
2094079427,
2094079304,
2094079195,
2094079050,
2094078934,
2094078808,
2094078591,
2094078509,
2094078378,
2094023794,
2080884639,
2080884557,
2080884482,
2080884441,
2080884405,
2080884356,
2080884319,
2080884179,
2080884096,
2080884064,
2080884017,
2080883991,
2080883870,
2080883831,
2080883753,
2080883604,Institute of Electrical and Electronics Engineers Inc.
2080883565,
2080883517,
2080883484,
2080883396,
2080883335,
2080883309,
2080883253,
2080883215,
2080883164,
2080883088,
2080883064,
2080882938,
2080882902,
2080882848,
2080882795,
2080882771,
2080882666,
2080882622,
2080882589,
2080882546,
2080882520,
2080882371,
2080882337,
2080882311,
2080882269,
2080882142,
2080882094,
2080882049,
2080882011,
2080881995,Elsevier
2080881855,
2080881808,
2080881783,
2080881684,
2080881647,
2080881563,
2080881500,
2080881404,
2080881358,
2080881328,
2080881217,
2080881187,
2080881143,
2080836148,
2080836035,
2080835907,
2080835762,
2080835620,
2080835521,
2080835337,
2080835037,Elsevier
2080834942,
2080834830,
2080834668,
2080834572,
2080834486,
2080834349,
2080834239,
2080834130,
2080833996,
2080833869,
2080833784,
2080833680,
2080833550,
2080833429,
2080833280,
2080833121,
2080833021,
2080832916,
2080832708,
2080832577,
2080832485,
2080832365,
2080805140,
2078702162,
2078702078,
2078701952,
2078701885,
2078701653,
2078701562,
2078701387,
2078701115,
2078701055,Springer-Verlag Berlin Heidelberg
2078700890,Springer International Publishing
2078700837,Springer Berlin Heidelberg
2078700764,
2078700730,Springer International Publishing
2078700694,Springer International Publishing
2078700621,
2078700506,
2078700367,
2078700161,
2078700075,
2078699725,
2078699558,
2078699463,
2078699396,
2078698847,
2078698775,
2078698698,
2078698575,
2078698355,
2078698291,
2078698206,
2078698136,
2078698076,
2078698010,
2078697962,
2078697895,
2078697805,
2078697754,
2078697519,
2078697454,
2078697378,
2066787001,
2066786904,
2066786833,
2066786788,Elsevier
2066786757,
2066786729,
2066786702,
2066786646,
2066786621,Elsevier
2066786581,
2066786550,
2066786521,Elsevier
2066786496,
2066786308,
2066786267,
2066786248,
2066786171,
2066786120,
2066786093,
2066785989,
2066785953,
2066785889,
2066785865,
2066785799,
2066785759,
2066785725,
2066785610,
2066785588,
2066785462,
2066785412,
2066785394,
2066785322,
2066785283,
2066785246,
2066785197,
2066785144,Elsevier
2066785117,
2065760165,
2065760099,
2065760035,
2065759952,
2065759876,
2065759818,
2065759744,
2065759690,
2065759635,
2065759542,
2065759479,
2065759438,
2065759351,
2065759272,
2065759199,
2065759129,
2065759015,
2065758947,
2065758884,
2065758804,
2065758679,
2065758609,
2065758514,
2065758383,
2065758285,
2065758170,
2065758056,
2065757935,
2065757850,CRC Press
2065757805,CRC Press
2065757628,
2054933658,
2054933596,
2054933557,
2054933532,
2054933393,
2054933347,
2054933258,
2054933217,Institute of Electrical and Electronics Engineers Inc.
2054933176,
2054933022,
2054932971,
2054932927,
2054932857,
2054932804,
2054932762,
2054932713,Exon Publications
2054932650,
2054932628,
2054932555,
2054932436,
2054932413,
2054932315,
2054932275,
2054932246,
2054932163,
2054932124,
2054932094,
2054932058,"Nova Science Publishers, Inc."
2054932018,
2054931987,
2054931933,
2054931910,
2054931868,
2054931846,
2054931760,
2054931720,
2054931691,
2054931609,
2054931556,
2054931500,
2054931456,
2054931428,Institute of Electrical and Electronics Engineers Inc.
2054931396,
2054931328,
2054931308,International Society of Indoor Air Quality and Climate
2054931287,
2054931188,
2054931168,Elsevier
2054931138,
2054931093,
2054931022,
2054930932,
2054930864,
2054930822,Elsevier
2054930737,
2054930644,
2054930611,Institute of Electrical and Electronics Engineers Inc.
2054930547,
2054930510,Institute of Electrical and Electronics Engineers Inc.
2054930474,
2054930454,Elsevier
2054930282,
2054930255,
2054930193,
2054930164,
2054930104,
2054930072,
2054930030,
2054929999,
2054929821,
2053905173,
2053905051,
2053904982,
2053904899,
2053904813,
2053904710,
2053904577,
2053904505,
2053904417,
2053904339,
2053904225,
2053904167,
2053904074,
2053903834,
2053903668,
2053903544,
2053903418,
2053903193,Taylor and Francis
2053903128,Taylor and Francis
2053902994,
2053902876,
2053902814,
2053902729,Elsevier
2053902658,
2053902544,Taylor and Francis
2053902445,
2053902309,
2053902196,
2053902080,
2053901943,
2053901830,
2053901681,
2053901581,
2053901473,
2053901296,
2053901201,
2053901079,Taylor and Francis
2053900813,
2053900571,
2053900451,
2053900373,
2053900240,
2053900134,
2053900055,
2053899972,
2053899894,Humana Press Inc.
2053899767,
2053899621,
2053899444,Taylor and Francis
2053899328,
2053899241,
2053898982,
2053898892,
2053898787,Springer Nature
2053898677,Springer Nature
2053898587,
2053898512,
2053898436,
2053898345,
2053898224,
2053898102,
2053897940,
2053897865,
2053897786,
2053897689,
2053897623,
2053897546,
2046153560,
2046153536,
2046153460,
2046153434,
2046153396,
2046153368,
2046153246,
2046153195,
2046153102,
2046153069,
2046152922,
2046152835,
2046152664,
2046152449,
2046151881,
2046151838,
2046151791,
2046151767,
2046151608,
2046151551,
2046151394,
2046151297,
2046151191,
2046151103,
2046151069,
2046151004,
2046150925,
2046150819,
2046150714,
2046150650,
2046150600,
2046150473,
2046150435,
2046150356,
2046150326,
2046150304,Elsevier
2046150180,
2046150116,
2046150069,
2046150034,
2046150010,
2046149742,
2046149642,
2046149557,
2046149494,
2046149455,
2046149291,
2046149263,
2046149173,
2046149122,
2046149036,
2046149004,
2046148927,
2046148891,
2046148825,
2046148802,
2046148744,
2046148701,
2046148670,
2046148636,
2046148558,
2046148518,
2046148495,
2046148445,
2046148396,
2046148096,
2046147688,
2046147636,
2046147603,
2046147499,
2046147437,
2046147408,
2046147360,
2046147242,
2046147144,
2046147098,
2046147063,
2046146949,
2046146778,
2046146753,
2046146701,
2046146683,
2046146646,
2046146611,
2046146546,
2046146496,
2046146460,
2046146326,
2046146239,
2046146238,
2046146121,
2046146066,
2046146036,
2046145966,
2046145918,
2046145890,
2046145834,
2046145752,
2046145714,
2046145674,
2046145576,
2046145556,
2036422859,
2036422715,
2036422662,
2036422550,
2036422531,
2036422490,
2036422435,
2036422410,
2036422316,Springer Science and Business Media Deutschland GmbH
2036422261,
2036422202,
2036422169,
2036422090,
2036422068,
2036422042,
2036422015,
2036421973,
2036421890,
2036421856,
2036421826,
2036421716,Elsevier
2036421677,
2036421631,
2036421578,Elsevier
2036421576,
2036421474,
2036421440,
2036421371,
2036421306,
2036421276,
2036421162,
2036421132,
2036421046,
2036420993,
2036420933,
2036420765,
2036420723,
2036420688,
2036420660,
2036420580,
2036420545,
2036420510,
2036420487,
2036420306,
2036420289,
2036420242,
2036420188,
2036420126,
2036420072,
2036420048,
2036419954,
2036419911,
2036419880,
2036419861,
2024604212,
2024569676,
2024537347,
2024466909,
2024277121,
2024212562,
2024195273,
2024180790,
2023704835,
2023704747,
2023704662,
2023704565,
2023704432,
2023704355,
2023704243,
2023704143,
2008408662,
2008407941,
2008407814,
2008407725,
2008407392,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008407371,
2008407342,
2008407303,
2008407261,
2008407146,
2008407089,
2008407056,
2008407025,
2008406798,
2008406748,
2008406701,
2008406677,
2008406490,
2008406444,
2008406384,
2008406311,
2008406084,
2008406036,
2008405996,
2008405949,
2008405804,
2008405772,
2008405623,
2008405597,
2008399395,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008399353,
2008399329,Elsevier
2008399281,
2008399188,
2008399135,
2008399105,Springer Nature
2008399039,
2008398920,
2008398855,
2008398796,
2008398547,
2008398509,
2008398473,
2008398448,
2008398208,
2008398141,
2008398025,
2008397990,
2008397602,
2008397484,
2008397455,wiley
2008397435,CRC Press
2008397407,Elsevier
2008396661,
2008396383,
2008396279,Wolters Kluwer Health
2008396237,
2008396226,Taylor and Francis
2008395855,
2008395816,
2008395800,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008394858,
2008394834,
2008394813,
2008394790,
2008394604,
2008394466,
2008394352,
2008394240,
2008393501,
2008393407,
2008393285,
2008393181,
2008392055,
2008391879,Oxford University Press
2008391560,
2008391438,
2008391379,
2008391058,
2008390925,
2008390843,
2008390791,
2008390167,
2008390039,
2008389961,
2008389900,
2008389374,
2008389176,
2008389114,
2008389048,
2008388977,
2008388634,Wiley Blackwell
2008388525,
2008388421,
2008388371,
2008388338,Elsevier
2008387480,
2008387432,
2008387324,
2008387296,Wolters Kluwer Health
2008386768,
2008386691,
2008386627,
2008386537,
2008386364,
2008386324,
2008386006,
2008385849,
2008385759,
2008385689,
2008384646,
2008384575,
2008384340,
2008384237,
2008384150,
2008384092,
2008383717,
2008383601,
2008383538,
2008383474,
2008382712,
2008382663,
2008382598,
2008382530,
2008381780,
2008381499,
2008381422,
2008381326,
2008374005,
2008373925,
2008373811,
2008373516,
2008373364,
2008373286,
2008372712,
2008372535,
2008372510,
2008372315,
2008372172,
2008372108,
2008372069,
2008372037,
2008371922,
2008371831,
2008371783,
2008371760,
2008371587,
2008371560,
2008371482,
2008371435,
2008371081,
2008371021,
2008370947,
2008370892,
2008370532,
2008370508,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008370485,
2008370423,
2008370402,
2008370088,
2008370061,
2008370021,
2008369995,
2008369867,
2008369782,
2008369742,
2008369708,
2008369679,
2008369490,
2008369433,
2008369398,
2008369373,
2008369304,
2008369265,
2008369241,
2008369212,
2008369106,
2008369050,
2008369009,
2008368972,
2008368778,
2008368719,
2008368671,
2008368567,
2008368535,
2008368414,
2008368324,
2008368250,
2008368218,
2008368026,
2008367975,
2008367973,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008367896,
2008367873,
2008367828,
2008367578,
2008367434,
2008367393,
2008367358,
2008367070,
2008367035,
2008366979,
2008366937,
2008366898,
2008366880,
2008366808,
2008366768,
2008366724,
2008366686,
2008366633,
2008366407,
2008366335,
2008366314,
2008366151,
2008366109,
2008366063,
2008366025,
2008365856,
2008365767,
2008365725,
2008365626,
2008365594,
2008365556,
2008365506,
2008365196,
2008365151,
2008365094,
2008365044,
2008364733,
2008364679,
2008364576,
2008364514,
2008364475,
2008364234,
2008364198,
2008364145,
2008364085,
2008364051,
2008363892,
2008363843,
2008363784,
2008363747,
2008363400,
2008363363,
2008363135,
2008363090,
2008363013,
2008362946,
2008362830,
2008362669,
2008362265,
2008362179,
2008362129,
2008362068,
2008362033,
2008361933,
2008361882,
2008361842,
2008361818,
2008361796,
2008361593,
2008361580,Springer Science and Business Media Deutschland GmbH
2008361557,Springer International Publishing
2008361471,
2008361422,
2008361319,
2008361242,
2008361188,
2008361138,
2008361089,
2008361035,
2008360984,
2008360925,
2008360892,
2008360674,
2008360572,
2008360436,
2008360341,
2008360308,
2008359580,
2008359534,
2008359484,
2008359421,
2008359357,
2008359334,
2008359192,
2008359117,
2008359060,
2008359042,
2008358746,
2008358661,
2008358564,
2008358529,
2008358395,
2008358368,
2008358299,
2008358189,
2008358157,
2008358051,
2008358012,
2008357974,
2008357940,
2008357915,
2008357739,
2008357669,
2008357649,Elsevier
2008357629,
2008357490,
2008357459,
2008357428,
2008357322,
2008357288,
2008357236,
2008357197,
2008357080,
2008357026,
2008356840,
2008356822,Elsevier
2008356775,
2008356759,Springer International Publishing
2008356668,
2008356643,
2008356619,Springer International Publishing
2008356601,
2008356569,
2008356511,
2008356490,Springer International Publishing
2008356442,
2008356388,
2008356356,
2008356124,
2008356086,
2008356055,
2008356011,
2008355738,Institute of Electrical and Electronics Engineers Inc.
2008355657,
2008355617,
2008355579,Academic Press Inc.
2008355430,
2008355379,
2008355273,
2008355238,
2008354868,
2008354689,
2008354609,
2008354608,Optical Society of America
2008354105,
2008354047,
2008354014,
2008353995,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008353794,
2008353758,Institute of Electrical and Electronics Engineers Inc.
2008353718,
2008353701,
2008353560,
2008353527,
2008353508,
2008353278,
2008353199,
2008353152,
2008353131,
2008352828,
2008352795,
2008352756,
2008352720,
2008352564,
2008352541,
2008352513,
2008352488,
2008352412,CRC Press
2008352377,
2008352353,
2008352264,
2008352231,
2008352047,
2008351984,
2008351950,
2008351880,
2008351844,
2008351791,
2008351754,
2008351723,
2008351605,
2008351550,
2008351472,
2008351397,
2008351356,
2008351200,
2008351156,
2008351132,
2008351105,
2008351076,
2008350927,
2008350836,
2008350774,
2008350748,
2008350507,
2008350464,
2008350429,
2008350368,
2008350242,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008350209,
2008350152,
2008350095,
2008350042,
2008350011,
2008349710,
2008349656,
2008349630,
2008349550,
2008349525,
2008349159,
2008349116,
2008349082,
2008349048,
2008349017,
2008348886,
2008348821,
2008348716,
2008348647,
2008348606,
2008348468,
2008348399,
2008348317,
2008348260,
2008348231,
2008348086,
2008348029,
2008347992,
2008347880,
2008347820,
2008347788,
2008347761,
2008347659,
2008347613,
2008347563,
2008347491,
2008347428,
2008347368,
2008347331,
2008347031,
2008346955,
2008346896,
2008346862,
2008346081,
2008346020,
2008345930,
2008345887,
2008345408,
2008345368,Elsevier
2008345314,
2008345296,Elsevier
2008345154,
2008345140,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008345087,
2008345010,
2008344780,
2008344735,
2008344350,
2008344202,
2008344138,
2008344004,
2008343870,
2008343833,
2008343796,
2008343766,
2008343611,
2008343546,
2008343521,
2008343499,
2008343444,
2008343391,
2008343296,
2008343259,
2008343247,Oxford University Press
2008343007,
2008342968,
2008342920,
2008342863,
2008342801,
2008342775,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008342674,
2008342651,
2008342624,
2008342534,
2008342451,
2008342409,
2008342379,
2008342261,
2008342238,
2008342215,
2008342190,
2008342154,CRC Press
2008342113,
2008342071,
2008342051,
2008341404,
2008341154,
2008340559,
2008340508,Elsevier
2008340312,
2008340294,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008340265,
2008340169,
2008340146,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008340104,
2008336481,
2008336431,
2008336362,
2008336332,
2008336246,
2008336198,
2008336165,
2008336048,
2008336022,
2008335994,
2008335766,
2008335685,
2008335662,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008335639,wiley
2008335430,
2008335374,
2008335270,
2008335138,
2008335099,
2008335017,
2008334982,
2008334957,
2008334820,
2008334782,
2008334725,
2008334701,
2008334508,
2008334357,
2008334162,
2008334105,
2008334074,
2008333749,
2008333712,
2008333696,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008333619,
2008333582,
2008333564,
2008333522,
2008333496,
2008333424,American Society of Mechanical Engineers (ASME)
2008333369,Elsevier
2008333285,
2008333259,
2008332851,
2008332767,
2008332710,
2008332636,
2008332602,
2008332273,
2008332233,
2008332198,Elsevier
2008332170,
2008332055,
2008332009,
2008331978,
2008331828,
2008331786,
2008331636,
2008331540,
2008331431,
2008331405,
2008331156,
2008330705,
2008330571,
2008330264,
2008330241,
2008329654,
2008329625,
2008329512,
2008329491,CRC Press
2008329468,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008329286,
2008329255,
2008329225,
2008324435,
2008324397,
2008324355,
2008324315,
2008324294,
2008324226,
2008324198,
2008324180,
2008324123,
2008324099,
2008324054,
2008323957,
2008323819,
2008323741,
2008323693,
2008323667,
2008323076,
2008323040,
2008322987,
2008322953,
2008322381,
2008322340,
2008322297,
2008322260,
2008322114,
2008322076,
2008322032,
2008321992,
2008321855,
2008321823,
2008321571,CRC Press
2008321531,
2008321486,
2008321430,
2008321383,
2008321204,
2008321165,
2008321115,
2008321070,
2008320959,
2008320890,
2008320867,
2008320840,
2008320658,
2008320608,
2008320558,
2008320528,Taylor and Francis
2008320288,
2008320248,
2008320182,
2008320037,
2008319948,
2008319904,
2008319883,
2008319685,
2008319644,
2008319598,
2008319561,
2008319371,
2008319315,
2008319202,
2008319165,
2008319135,IEEE Computer Society
2008318903,
2008318835,
2008318763,
2008318710,
2008318194,
2008318124,
2008318077,
2008318051,
2008317763,
2008317709,
2008317671,
2008317635,
2008317452,
2008317373,
2008317299,Elsevier
2008317288,
2008316649,
2008316594,
2008316550,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008316524,
2008316396,
2008316333,
2008316288,
2008316013,
2008315879,
2008315848,
2008315821,
2008315308,
2008315270,
2008315213,
2008315171,
2008314947,
2008314904,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008314808,
2008314769,
2008314735,
2008314645,
2008314599,
2008314572,
2008310192,
2008310148,
2008309982,
2008309941,
2008309883,
2008309836,
2008309686,
2008309627,
2008309551,
2008309513,
2008309223,
2008309117,
2008309061,
2008309041,Elsevier
2008309005,
2008308957,
2008308671,
2008308607,
2008308576,
2008308549,
2008308393,
2008308368,
2008308349,
2008308181,
2008308118,
2008308094,
2008308066,
2008307447,Elsevier
2008307407,
2008307349,
2008307264,
2008307241,
2008307114,
2008306947,Palgrave Macmillan
2008306942,
2008306873,
2008306845,
2008306459,
2008306423,
2008306363,
2008306341,
2008306219,
2008306190,
2008306068,
2008305982,
2008305934,
2008305904,
2008305877,
2008305733,
2008305698,
2008305645,
2008305618,
2008305486,
2008305457,
2008305374,
2008305304,
2008305246,
2008305150,
2008305096,
2008304842,
2008304762,
2008304732,
2008304719,CRC Press
2008303810,
2008303743,
2008303700,
2008303675,
2008303585,
2008303538,
2008303489,
2008303436,
2008303413,
2008303211,
2008303125,
2008303063,
2008303028,
2008302570,
2008302523,
2008302428,
2008302320,
2008302252,
2008302175,
2008302146,
2008301885,
2008301688,
2008301608,
2008301533,
2008301476,
2008301450,
2008301218,
2008301186,
2008300985,
2008300920,
2008300901,Elsevier
2008300786,
2008300756,
2008300705,
2008300676,
2008300442,
2008300403,
2008300361,
2008300350,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008300171,
2008300147,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008300113,
2008300030,
2008299968,
2008299885,
2008299830,
2008299548,
2008299478,
2008299415,
2008299376,
2008298937,
2008298813,
2008298733,
2008298696,Springer Science and Business Media Deutschland GmbH
2008298449,
2008298353,
2008298284,
2008298199,
2008298018,
2008297972,
2008297951,Palgrave Macmillan
2008297929,wiley
2008297821,
2008297768,
2008297721,
2008297696,Elsevier
2008297466,
2008297428,
2008297382,
2008297361,
2008297209,
2008297148,
2008297135,wiley
2008297115,
2008296900,
2008296825,
2008296738,
2008296657,
2008296629,Taylor and Francis
2008296523,
2008296495,
2008296473,
2008296237,
2008296097,
2008296071,
2008296046,
2008294301,
2008294267,
2008294199,
2008294165,
2008294057,
2008294027,
2008293982,Taylor and Francis
2008293886,
2008293852,
2008293816,
2008293787,
2008293710,
2008293667,
2008293622,
2008293581,
2008293472,
2008293416,
2008293378,
2008293285,
2008293255,
2008293224,
2008293193,
2008293086,
2008293017,
2008292965,
2008292940,
2008292624,
2008292588,
2008292568,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008292549,
2008292492,
2008292420,Academic Press Inc.
2008292378,
2008292348,
2008292331,Elsevier
2008291966,
2008291947,CRC Press
2008291921,
2008291877,
2008291850,
2008290866,
2008290834,
2008290761,IEEE Computer Society
2008290733,
2008290634,
2008290499,Elsevier
2008290464,
2008290241,
2008290173,
2008290140,
2008290036,
2008289935,
2008289882,
2008289842,
2008289828,CRC Press
2008289593,
2008289524,
2008289468,
2008289400,
2008289366,
2008289075,
2008289014,
2008288977,
2008288949,
2008288786,
2008288747,
2008288726,Taylor and Francis
2008288504,
2008288401,
2008288371,
2008288347,
2008287128,
2008287095,
2008287070,
2008286854,
2008286812,
2008286651,
2008286602,
2008286571,
2008286125,
2008286048,
2008286015,
2008285988,
2008285960,
2008285940,Cambridge University Press
2008285876,
2008285815,
2008285771,
2008285719,
2008285546,
2008285498,
2008285460,
2008285430,
2008285237,
2008285211,
2008285154,
2008285112,
2008285056,
2008284989,
2008284952,
2008284751,
2008284708,
2008284683,IEEE Computer Society
2008284651,
2008284553,
2008284516,
2008284491,
2008284343,
2008284291,
2008284234,
2008284191,
2008283936,
2008283904,
2008283873,
2008283843,
2008283627,Springer International Publishing
2008283597,
2008283557,
2008283518,
2008283456,
2008283425,
2008283398,
2008283301,
2008283248,
2008283228,CRC Press
2008283148,
2008283103,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008283076,
2008282865,Elsevier
2008282845,
2008282816,
2008282652,
2008282601,
2008282558,
2008282540,Wolters Kluwer Health
2008282315,
2008282277,
2008282244,
2008282216,
2008282049,
2008282017,
2008281933,
2008281857,
2008281821,
2008281570,
2008281482,
2008281411,
2008281385,
2008281100,
2008281055,
2008281026,
2008280995,
2008280921,
2008280860,
2008280820,
2008280793,Wolters Kluwer Health
2008280688,
2008280649,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008280539,
2008280459,
2008280298,
2008280259,
2008280216,
2008280141,
2008280115,
2008279500,
2008279457,
2008279350,
2008279167,
2008279041,
2008278741,
2008278707,
2008278685,Elsevier
2008278669,
2008278477,
2008278403,
2008278360,
2008278261,
2008278224,
2008278040,
2008278006,
2008277970,
2008277922,
2008277897,
2008277800,
2008277744,"American Institute of Aeronautics and Astronautics Inc, AIAA"
2008277740,
2008277710,
2008277567,Springer International Publishing
2008277541,
2008277383,
2008277320,
2008277280,
2008277259,Oxford University Press
2008276848,
2008276806,
2008276764,
2008276740,
2008276642,
2008276593,
2008276575,Taylor and Francis
2008276515,
2008276469,
2008276451,Springer International Publishing
2008276425,
1986301284,
1986301245,
1986301203,
1986301151,
1986301096,
1986301050,
1986300812,
1986300804,Elsevier
1986300744,Elsevier
1986300736,
1986300663,
1986300591,
1986300516,
1986300446,
1986300414,
1986300122,
1986300043,
1986299972,
1986299943,
1986299897,
1986299874,
1986299737,
1986299686,Springer International Publishing
1986299632,
1986299579,
1986299507,
1986299396,
1986299354,
1986299328,
1986299199,
1986299133,
1986299090,
1986299020,
1986298445,
1986298427,Elsevier
1986298385,
1986298334,
1986298290,
1986298259,
1986298148,
1986298100,
1986298025,
1986297909,
1986297856,
1986297826,
