Pure ID,Year
516777032,2011
516777009,1990
516776966,2022
516776940,2014
516776895,2015
516776863,2014
516776833,1982
516776804,2013
516776743,2010
516776718,2000
516776692,2012
516776666,2012
516776631,2018
516776607,2021
516776581,1997
516776554,1997
516776522,1992
516776500,2020
516776475,2016
516776453,1997
516776420,2020
516776396,2010
516776358,1988
516776315,2007
516776267,2022
516776226,2018
516776183,2017
516776139,2021
516776116,2006
516776092,2004
516776059,2005
516776029,2003
516775932,2016
516775902,2021
516775881,2000
516775824,2021
516775773,1991
516775771,2010
516775709,1989
516775685,2006
516775656,1999
516775629,2009
516775593,2016
516775547,2021
516775517,2014
516775402,2000
516775330,1981
516775305,2022
516775277,2016
516775247,2021
516775191,2022
516775152,2009
516775103,2019
516775055,2000
516775024,2007
516774953,2018
516774930,2014
516774900,1995
516774873,2013
516774845,1994
516774819,1995
516774776,2012
516774750,2015
516774721,2016
516774692,2000
516774671,1997
516774633,2015
516774582,1995
516774539,2019
516774515,2020
516774488,1999
516774441,2002
516774418,2003
516774356,1993
516774332,2003
516774296,1990
516774273,2020
516774241,2016
516774200,2019
516774171,2004
516774145,2009
516774120,2021
516774076,1989
516774047,2014
516774031,2021
516773992,2007
516773965,2010
516773926,2012
516773905,2013
516773866,2019
516773827,2022
516773747,2012
516773719,2009
516773697,2012
516773618,2007
516773617,2002
516773590,2007
516773508,2016
516773481,2016
516773462,2015
516773400,2016
516773378,2002
516773358,2013
516773326,1989
516773295,2017
516773271,2010
516773248,1995
516773191,2021
516773172,2007
516773151,2007
516773126,1993
516773098,2005
516773074,1988
516773002,2011
516772971,2011
516772942,1995
516772915,2002
516772891,2013
516772831,2003
516772796,2021
516772773,2019
516772747,1999
516772693,2018
516772649,2012
516772621,2014
516772589,2022
516772554,2017
516772517,2020
516772487,2012
516772466,2014
516772437,2018
516772411,1996
516772370,2018
516772339,2009
516772272,2022
516772247,2010
516772215,2020
516772198,2017
516772168,2014
516772148,1985
516772110,2022
516772092,1996
516772011,2019
516771990,2008
516771950,2008
516771925,2009
516771846,1992
516771821,2022
516771798,2011
516771763,2013
516771724,2009
516771701,2012
516771674,1994
516771648,2008
516771629,1993
516771580,2004
516771556,1989
516771529,2002
516771501,2006
516771435,2001
516771411,1984
516771368,2021
516771349,2020
516771299,2017
516771278,2021
516771221,2019
516771196,2021
516771149,1989
516771123,2008
516771055,1997
516771029,1992
516770994,2008
516770966,2017
516770912,2013
516770885,2007
516770846,2000
516770804,2018
516770772,2009
516770746,2017
516770725,1986
516770702,2015
516770679,2004
516770650,2011
516770624,2012
516770584,2010
516770565,2010
516770515,2008
516770487,2020
516770457,1984
516770432,2016
516770392,1999
516770361,2016
516770319,2019
516770294,2015
516770258,2011
516770206,2018
516770180,2007
516770127,2006
516770123,2005
516770098,2008
516770021,2010
516769997,2017
516769951,2003
516769922,2022
516769898,2013
516769764,2018
516769740,2005
516769717,2003
516769639,1997
516769611,2014
516769588,2003
516769539,2010
516769515,2005
516769472,2010
516769444,2013
516769414,2022
516769370,2015
516769345,1996
516769320,2019
516769283,2016
516769215,2018
516769186,2015
516769166,1995
516769040,2005
516769002,2017
516768983,2015
516768904,2020
516768872,2001
516768845,2012
516768825,2013
516768787,2005
516768742,2004
516768705,2017
516768676,2001
516768642,2011
516768605,2016
516768571,2007
516768532,1994
516768506,2019
516768466,2005
516768430,2022
516768348,2023
516768305,2017
516768250,2014
516768183,2023
516768139,2008
516768105,1990
516768080,2010
516768048,1975
516768015,2014
516767952,2013
516767925,2014
516767896,2022
516767865,2019
516767831,2008
516767813,2011
516767790,1989
516767756,2016
516767668,2013
516767641,2020
516767582,2000
516767542,2010
516767505,2020
516767460,2017
516767425,2020
516767390,2010
516767323,2014
516767303,2010
516767276,2019
516767240,2008
516767208,2008
516767187,2003
516767157,2006
516767104,2020
516767083,2018
516767050,2019
516767022,2013
516766941,2001
516766919,2006
516766883,2011
516766854,1997
516766812,2004
516766776,2010
516766750,2015
516766727,2019
516766644,1987
516766620,2009
516766589,2012
516766479,2019
516766447,2015
516766426,1993
516766385,2016
516766350,2015
516766335,2012
516766312,2022
516766279,2005
516766258,2005
516766198,2014
516766173,2007
516766147,2020
516766080,2012
516766050,2003
516766023,1987
516765910,2011
516765890,2020
516765860,2013
516765834,2021
516765779,2012
516765753,2019
516765734,2018
516765656,2019
516765628,1991
516765602,2022
516765582,1979
516765558,1998
516765502,2016
516765468,2011
516765441,2014
516765416,2000
516765377,2021
516765346,1984
516765313,2009
516765287,1994
516765219,2022
516765187,1995
516764914,2017
516764891,2012
516764863,2010
516764839,2019
516764771,2011
516764734,2017
516764705,2014
516764654,2014
516764629,1998
516764481,2017
516764447,2019
516764419,2011
516764402,2017
516764360,2010
516764332,2011
516764294,2022
516764272,2016
516764243,1987
516764152,2021
516764133,1989
516764107,2010
516764083,2016
516764056,2023
516764030,1994
516764002,2020
516763981,2021
516763922,1980
516763914,2005
516763876,2010
516763870,2008
516763825,2003
516763792,2015
516763769,2018
516763747,1994
516763684,1994
516763663,2000
516763624,2008
516763606,2010
516763572,2013
516763546,2003
516763522,2018
516763494,2001
516763455,2004
516763416,1997
516763385,1997
516763361,1989
516763332,2006
516763266,1992
516763229,2008
516763208,1993
516763174,2012
516763126,1996
516763085,2009
516763058,2019
516763027,2000
516763005,2020
516762943,2015
516762921,2010
516762896,1999
516762863,2020
516762763,2012
516762737,2006
516762713,2015
516762678,2004
516762656,1986
516762628,2007
516762586,2009
516762499,2019
516762463,2008
516762443,2022
516762425,2020
516762328,2021
516762301,1989
516762269,2019
516762169,2014
516762138,2008
516762119,2009
516762006,2013
516761975,2022
516761954,2017
516761908,2019
516761879,2021
516761861,1999
516761821,2017
516761795,1999
516761759,2021
516761658,2009
516761593,2018
516761581,2022
516761556,2016
516761483,2016
516761452,2018
516761418,2019
516761386,2021
516761289,2017
516761257,2020
516761233,1992
516761187,2017
516761159,2009
516761138,2005
516761117,2010
516761079,2009
516761056,2022
516761034,1980
516760935,2000
516760912,2008
516760885,2012
516760836,2005
516760802,2014
516760773,2008
516760756,1990
516760714,1971
516760673,2021
516760643,2015
516760620,2011
516760535,2010
516760511,1998
516760488,2021
516760412,2000
516760382,2001
516760380,2009
516760332,2016
516760322,1997
516760292,2010
516760214,2011
516760178,2014
516760148,1999
516760110,2018
516760069,2009
516760041,2017
516760024,1995
516759989,2019
516759969,2003
516759927,1996
516759899,2015
516759869,2018
516759824,2010
516759802,1993
516759779,2018
516759728,2012
516759701,2015
516759679,2008
516759632,1995
516759604,2008
516759581,2003
516759525,2015
516759486,2006
516759483,1998
516759456,2022
516759426,2016
516759383,2018
516759356,2011
516759329,2014
516759286,2012
516759228,2018
516759144,2023
516759116,2012
516759023,2007
516759002,1996
516758955,2017
516758926,1983
516758889,2016
516758864,2000
516758835,2010
516758813,1986
516758786,2008
516758764,2020
516758712,2006
516758688,2011
516758657,1999
516758629,2004
516758604,2015
516758581,2004
516758530,2023
516758495,2021
516758437,2014
516758408,2021
516758377,1988
516758361,1982
516758331,2005
516758307,2005
516758259,2018
516758224,2009
516758162,2010
516758128,2020
516758100,2015
516758074,2011
516758047,2022
516758018,1985
516757903,2019
516757832,2011
516757585,2004
516757530,2014
516757506,2011
516756181,2003
516756154,1987
516756131,1999
516756109,2003
516756051,2019
516756015,2014
516756006,2010
516755981,2017
516755925,2017
516755898,2006
516755864,2000
516755844,2011
516755801,2022
516755776,2016
516755751,2009
516755729,1987
516755663,2017
516755620,2020
516755591,2021
516755561,2007
516755451,2008
516755426,2011
516755394,2017
516755351,2021
516755299,2009
516755261,2012
516755239,2017
516755190,2021
516755166,2005
516755136,2014
516755111,2017
516755068,2004
516755033,2011
516755012,1987
516754980,2008
516754950,2014
516754923,1984
516754880,2005
516754856,1989
516754826,1997
516754790,2005
516754753,2021
516754730,2013
516754695,1989
516754667,2017
516754638,2018
516754605,2018
516754569,2008
516754538,2013
516754491,2020
516754465,2010
516754328,2010
516754292,2012
516754248,2002
516754224,2014
516754199,2002
516754170,1985
516754131,1993
516754084,1997
516754064,2004
516754035,2017
516754009,2006
516753970,2019
516753930,1989
516753904,2015
516753865,2008
516753819,2014
516753764,1992
516753738,2001
516753700,2015
516753684,2005
516753647,2019
516753621,2017
516753592,2019
516753562,2014
516753535,2006
516753521,1991
516753484,2002
516753462,1980
516753420,2008
516753393,2020
516753372,2008
516753350,2002
516753273,1995
516753227,2008
516753137,2020
516753111,1983
516753092,1993
516753068,2005
516752808,2022
516752785,2006
516752751,2020
516752724,2018
516752637,2022
516752612,2015
516752591,1984
516752566,2016
516752521,1998
516752494,1998
516752468,2003
516752444,2022
516752348,2006
516752305,2008
516752277,2008
516752256,2014
516752162,2019
516752131,2014
516752103,2021
516751875,2020
516751851,2013
516751833,1985
516751763,2022
516751731,2019
516751706,2009
516751641,2014
516751619,2022
516751594,2015
516751545,2014
516751502,2022
516751476,2006
516751299,2017
516751259,2022
516751224,2020
516751193,2011
516751165,2005
516751152,2021
516751075,2013
516751047,2013
516751025,2021
516750999,2005
516750970,1992
516750946,2009
516750908,2016
516750878,2007
516750835,2016
516750777,2022
516750726,2020
516750684,2022
516750635,2016
516750542,2007
516750510,2013
516750459,2011
516750434,2016
516750407,2017
516750377,2002
516750355,2021
516750325,1983
516750296,2022
516750277,1992
516750219,2018
516750197,1997
516750165,2007
516750142,2009
516750107,1996
516750080,2018
516750047,2014
516749994,2018
516749973,1985
516749931,1998
516749892,2016
516749872,1983
516749832,2015
516749797,2009
516749727,2015
516749701,1992
516749624,2019
516749599,2009
516749576,2016
516749518,2013
516749492,2016
516749465,2009
516749445,2001
516749414,2012
516749388,2007
516749350,2002
516749323,2012
516749295,2006
516749263,2004
516749233,2004
516749203,2018
516749163,2001
516749127,2022
516749068,2012
516749023,2018
516748992,2013
516748910,1995
516748884,1990
516748851,2022
516748816,1989
516748793,1985
516748764,2017
516748715,2017
516748689,1995
516748671,2019
516748604,2003
516748580,2014
516748559,2020
516748508,2011
516748459,2018
516748427,2022
516748403,2015
516748314,1993
516748290,2019
516748260,1985
516748233,2015
516748216,2015
516748152,2011
516748122,1993
516748109,1988
516748034,2021
516748005,2016
516747985,2016
516747921,2012
516747900,2021
516747880,1989
516747823,2022
516747788,2006
516747757,2022
516747666,2017
516747639,1998
516747608,2008
516747581,2021
516747557,2013
516747508,2020
516747477,2019
516747449,1989
516747430,2005
516747357,2015
516747324,2019
516747265,2015
516747235,2023
516747209,2014
516747099,2020
516747077,2000
516747042,2021
516747016,2016
516746998,1993
516746947,2002
516746920,2007
516746890,2016
516746842,2003
516746823,2022
516746800,1993
516746757,2018
516746726,2021
516746694,2004
516746588,2012
516746568,2015
516746534,2022
516746452,2018
516746426,1996
516746362,2011
516746338,2020
516746267,1997
516746230,2012
516746205,2002
516746185,2012
516746046,2014
516746017,2013
516745993,2009
516745961,2018
516745933,2014
516745905,2018
516745881,2022
516745794,2022
516745763,2018
516745745,2021
516745722,2020
516745619,2006
516745592,2012
516745569,2012
516745542,1997
516745517,2006
516745464,2009
516745436,2009
516745415,2017
516745326,2021
516745293,2017
516745265,2016
516745192,1993
516745163,1982
516745138,2018
516745113,2005
516745059,2016
516745037,2004
516745011,2013
516744982,2021
516744924,1984
516744901,2008
516744872,2014
516744837,2022
516744728,2019
516744699,2008
516744648,2020
516744559,1998
516744528,2019
516744499,2002
516744464,2016
516744437,2016
516744338,2022
516744304,2022
516744282,2016
516744204,2013
516744186,2019
516744168,2014
516744092,2011
516744068,2008
516744047,2011
516744020,2011
516743987,2007
516743955,2014
516743929,2019
516743833,1982
516743811,1982
516743775,2022
516743750,2022
516743728,1996
516743583,2022
516743557,2020
516743537,2002
516743443,2010
516743417,2014
516743391,2010
516743369,2001
516743310,2017
516743285,2010
516743263,2008
516743205,2018
516743184,2015
516743164,1988
516743127,2010
516743094,2005
516743055,2019
516743018,2023
516742991,2012
516742931,2009
516742891,2015
516742866,2010
516742731,2007
516742711,2009
516742679,2004
516742657,2022
516742605,2016
516742576,2000
516742538,2004
516742480,2021
516742418,1997
516742378,1999
516742341,2008
516742308,2017
516742258,2012
516742224,2020
516742196,2016
516742133,2021
516742078,2014
516742043,2005
516742013,1995
516741982,2018
516741956,1978
516741930,1994
516741892,2009
516741841,2013
516741818,2021
516741793,1990
516741741,1997
516741694,2001
516741666,2018
516741640,2012
516741604,1985
516741572,2020
516741548,2009
516741513,2022
516741485,2010
516741457,1993
516741416,2010
516741378,2015
516741335,2010
516741283,2017
516741213,2015
516741182,2018
516741158,2005
516741133,2019
516741084,1989
516741051,2019
516741022,2018
516740918,1988
516740887,2022
516740865,2011
516740825,2015
516740790,2008
516740744,1992
516740707,2018
516740666,2006
516740639,2006
516740503,2018
516740468,2007
516740444,2016
516740413,2010
516740395,2016
516740348,2022
516740319,2008
516740290,2009
516740268,2014
516740182,2022
516740159,2021
516740129,2006
516740063,2022
516740035,2014
516739996,1999
516739958,2018
516739926,2018
516739889,2018
516739855,2013
516739820,2019
516739795,2011
516739751,2015
516739725,1991
516739670,1988
516739643,2019
516739621,2019
516739599,2003
516739557,1999
516739541,2007
516739504,2021
516739481,1992
516739410,2012
516739372,1993
516739333,2019
516739305,2008
516739282,2011
516739245,2001
516739231,2012
516739195,2019
516739171,2001
516739134,2007
516739108,2021
516739082,2015
516739007,2016
516738986,2013
516738966,2015
516738945,2017
516738920,1982
516738897,2014
516738869,2016
516738834,2019
516738808,2016
516738785,2009
516738721,2022
516738693,2011
516738666,2022
516738641,1998
516738600,2023
516738571,2013
516738544,2010
516738522,2012
516738465,2003
516738430,2019
516738385,2013
516738349,2017
516738308,2022
516738089,2022
516738033,2017
516738007,2006
516737954,1999
516737923,2015
516737880,1991
516737860,2015
516737836,2010
516737769,2020
516737745,2009
516737722,2006
516737655,2018
516737623,2018
516737484,2016
516737465,1971
516737429,2006
516736792,2001
516736758,2018
516736738,2007
516736705,1998
516736674,2014
516736657,2001
516736537,2001
516736506,2014
516736488,1986
516736400,2008
516736372,1991
516736350,2019
516736325,2012
516736265,2017
516736217,2007
516736215,2021
516736147,1981
516736123,2004
516736096,2021
516736038,1997
516736002,2020
516735969,2018
516735952,2016
516735828,2021
516735801,2011
516735776,2020
516735752,2016
516735721,2012
516735701,2019
516735674,2013
516735655,2019
516735625,2001
516735592,2019
516735568,2018
516735543,2017
516735451,2010
516735426,2000
516735402,2022
516735376,1997
516735276,1988
516735275,2009
516735256,2004
516735193,2015
516735174,2013
516735148,2022
516735077,2012
516735045,2011
516735022,2021
516734989,2019
516734963,2010
516734938,2005
516734867,1986
516734851,1995
516734832,2009
516734794,2016
516734771,2019
516734744,2019
516734680,2006
516734644,2022
516734619,2009
516734569,2018
516734524,2012
516734483,2002
516734433,2017
516734385,2017
516734340,2009
516734300,2007
516734256,2006
516734229,1989
516734194,2014
516734158,2013
516734129,1993
516734105,2005
516734083,1999
516734053,2010
516734018,2020
516733971,2010
516733892,1997
516733870,2009
516733816,2021
516733766,2010
516733765,2013
516733711,2011
516733686,2019
516733661,1995
516733604,2016
516733570,2021
516733541,2015
516733515,1994
516733453,2015
516733400,2016
516733394,1987
516733340,2017
516733317,2019
516733293,2018
516733234,2003
516733207,2004
516733177,2020
516733141,2007
516733114,2017
516733088,2014
516733042,2020
516733011,2021
516732961,2014
516732937,2019
516732866,2010
516732845,2009
516732793,2011
516732773,2018
516732718,2021
516732700,2015
516732649,2020
516732631,2013
516732582,2011
516732552,2006
516732523,2013
516732497,2020
516732474,2004
516732444,2007
516732416,2018
516732393,2003
516732347,1992
516732327,1987
516732280,2020
516732278,2021
516732228,2022
516732198,2013
516732173,2012
516732153,2021
516732078,2001
516732055,2009
516732034,2008
516732008,2016
516731980,2017
516731954,2001
516731931,2013
516731888,2018
516731863,2019
516731811,2010
516731784,2012
516731732,2021
516731643,2022
516731575,2018
516731541,2014
516731507,2013
516731482,2000
516731458,2015
516731418,1979
516731393,2013
516731372,2015
516731341,1993
516731312,1998
516731286,2015
516731230,2008
516731206,2011
516731185,2011
516731104,2015
516731079,2021
516731000,2007
516730971,2022
516730904,2016
516730879,1985
516730846,2019
516730823,2016
516730769,2018
516730746,2018
516730581,2023
516730556,1983
516730525,2020
516730479,2014
516730452,1999
516730423,2021
516730396,2021
516730303,2007
516730223,2014
516730192,2022
516730098,2015
516730064,2016
516730041,2019
516729999,2016
516729969,2016
516729936,2022
516729830,2016
516729793,2010
516729770,1969
516729721,2007
516729696,2015
516729663,2006
516729638,2021
516729517,2018
516729476,2011
516729409,2017
516729255,2022
516729201,1999
516729159,2012
516729135,2020
516729104,2004
516729082,2010
516729056,2004
516729035,2018
516728998,2002
516728949,2019
516728923,1989
516728902,2015
516728852,2012
516728827,2021
516728798,2010
516728721,2019
516728692,2001
516728665,2001
516728598,2021
516728569,2001
516728537,2019
516728484,2019
516728440,2019
516728415,2017
516728360,2016
516728327,2021
516728304,1984
516728253,2004
516728228,2001
516728203,2017
516728148,2016
516728110,2010
516728082,2012
516728028,2018
516728009,2020
516727965,1992
516727924,2022
516727899,2017
516727864,2005
516727821,2011
516727791,2017
516727770,1999
516727712,2019
516727688,1988
516727664,2005
516727641,2007
516727595,2010
516727570,2018
516727521,1988
516727494,2021
516727402,2011
516727381,1995
516727348,2013
516727313,2022
516727289,2004
516727245,2022
516727219,2009
516727194,1992
516727131,2018
516727106,2012
516727070,2019
516726976,2012
516726940,2021
516726914,2016
516726884,2020
516726853,2017
516726828,2020
516726788,2013
516726757,2005
516726719,2013
516726691,2021
516726657,2020
516726595,1989
516726556,2017
516726528,2015
516726498,2022
516726460,2011
516726413,2018
516726349,2007
516726302,2014
516726285,2003
516726251,2017
516726199,2021
516726161,2018
516726118,2016
516726095,1996
516726066,2007
516726010,2010
516725968,2020
516725929,2005
516725898,2021
516725866,2017
516725822,2021
516725799,2011
516725781,2003
516725740,2009
516725713,2019
516725688,1998
516725583,2018
516725556,2008
516725536,2008
516725463,2015
516725443,1986
516725418,2016
516725371,2014
516725340,2017
516725289,2021
516725233,2013
516725204,2010
516725177,2016
516725155,2013
516725075,1995
516725049,1993
516725022,2015
516724978,2014
516724954,2016
516724869,2008
516724836,2021
516724781,2004
516724749,1999
516724720,2008
516724674,2009
516724646,2014
516724621,1998
516724599,2008
516724576,2020
516724547,2015
516724523,2016
516724466,2016
516724434,2012
516724406,2007
516724337,2016
516724315,1974
516724231,2022
516724205,2020
516724166,2020
516724135,2022
516724084,2019
516724061,2010
516724037,2015
516724004,2009
516723983,1990
516723954,2004
516723923,2020
516723880,1989
516723855,2004
516723818,2022
516723797,2001
516723764,2015
516723731,2019
516723707,2007
516723665,2018
516723634,2016
516723611,2008
516723544,2005
516723509,2015
516723486,2015
516723417,2013
516723386,1989
516723359,2016
516723280,2022
516723255,2012
516723219,2005
516723215,1992
516723167,2022
516723142,2017
516723090,2009
516723062,2019
516723015,1979
516722989,1989
516722952,2020
516722928,2011
516722905,2007
516722851,2014
516722837,2011
516722768,2017
516722743,2010
516722706,2020
516722680,2016
516722616,2017
516722594,1988
516722517,2018
516722496,2011
516722442,2006
516722420,2006
516722362,2018
516722333,1988
516722304,2021
516722277,2012
516722252,2003
516722227,2012
516722201,2021
516722157,2017
516722133,2014
516722062,2022
516722040,2017
516721994,2013
516721960,2019
516721937,2013
516721915,1991
516721888,2000
516721856,2005
516721802,2016
516721778,2019
516721753,2022
516721729,2007
516721690,2017
516721652,2008
516721626,2009
516721528,2005
516721504,2016
516721479,2002
516721441,2016
516721410,2021
516721382,1999
516721315,2018
516721302,2015
516721277,2002
516721252,2010
516721213,2009
516721187,2007
516721151,2014
516721118,1991
516721084,2017
516721041,1997
516720997,2008
516720951,2016
516720909,2021
516720879,2004
516720853,2002
516720821,2009
516720788,1992
516720763,1989
516720735,1999
516720705,2015
516720677,2022
516720640,2002
516720617,1999
516720576,2000
516720554,2021
516720509,2012
516720480,2021
516720437,2001
516720409,2007
516720346,2009
516720321,1989
516720268,2003
516720248,2005
516720217,2015
516720186,2013
516720168,1983
516720134,1993
516720101,2017
516720073,2015
516720005,2019
516719983,2011
516719948,2020
516719933,2004
516719867,2016
516719846,2017
516719826,2006
516719792,2017
516719767,1979
516719745,2016
516719687,2005
516719662,2012
516719617,2004
516719591,1996
516719566,1996
516719528,2012
516719484,2010
516719458,2014
516719437,2003
516719395,2011
516719377,1999
516719343,2010
516719314,1999
516719282,2021
516719259,2011
516719208,2010
516719171,2004
516719116,1999
516719085,1995
516719055,2016
516718996,1992
516718971,2019
516718917,2015
516718906,2010
516718839,2016
516718815,2009
516718791,2010
516718740,2007
516718712,1998
516718682,2021
516718654,2014
516718609,2016
516718462,2013
516718430,2018
516718401,2017
516718371,2016
516718333,2015
516718276,1999
516718245,2019
516718221,2015
516718128,2014
516718103,2021
516718073,2004
516718044,2017
516718026,2019
516718000,2008
516717977,2014
516717944,2005
516717857,2014
516717829,2009
516717783,1992
516717650,2022
516717625,2000
516717581,2021
516717345,2022
516717316,2011
516717297,2010
516717266,2017
516717246,2008
516717219,2021
516717186,2018
516717157,2020
516717133,2022
516717088,2016
516717064,2009
516717043,1989
516717025,2015
516716958,2022
516716933,2010
516716907,2021
516716885,1990
516716835,1979
516716801,2014
516716778,1995
516716756,2022
516716706,2020
516716669,2022
516716646,2013
516716511,2008
516716476,2018
516716457,2013
516716397,2010
516716365,2014
516716347,2020
516716301,1998
516716277,1999
516716260,1994
516716201,2006
516716193,2002
516716171,2023
516716113,2022
516716095,2000
516716072,2008
516716033,2015
516716005,2016
516715980,2018
516715951,2012
516715929,2007
516715871,2004
516715868,2018
516715830,2022
516715810,2003
516715737,2022
516715714,2020
516715642,1994
516715617,2019
516715550,2022
516715519,2022
516715415,2008
516715413,1992
516715327,2010
516715326,2019
516715289,2007
516715262,2010
516715211,2021
516715166,2015
516715142,2010
516715108,2022
516715070,1979
516715046,2010
516715023,2014
516714980,2022
516714956,1993
516714925,1996
516714879,2022
516714851,2018
516714809,2018
516714782,2007
516714740,2015
516714716,2012
516714637,2020
516714610,2017
516714546,2019
516714512,2021
516714410,2020
516714388,1988
516714350,2021
516714323,1992
516714300,2010
516714233,2010
516714187,2008
516714186,1996
516714140,2017
516714116,2016
516714094,2009
516714052,2013
516714011,2006
516713946,2021
516713887,2019
516713860,2016
516713836,2020
516713801,1996
516713767,2008
516713734,2018
516713667,2012
516713648,2020
516713615,2010
516713581,1998
516713550,2011
516713458,2018
516713434,2020
516713409,1982
516713382,2014
516713358,2022
516713319,1991
516713289,2016
516713231,2022
516713182,1971
516713136,2021
516712971,2017
516712941,2016
516712898,2006
516712868,2009
516712825,2010
516712803,2018
516712760,2019
516712729,2009
516712704,2001
516712678,2020
516712624,2005
516712594,2014
516712515,2009
516712496,2000
516712460,2017
516712437,1995
516712412,2014
516712391,2011
516712365,2011
516712345,1992
516712312,1996
516712282,2011
516712244,2007
516712219,2011
516712160,2005
516712138,2008
516712104,2020
516712082,2010
516712032,2017
516711993,2019
516711962,2015
516711939,2015
516711876,2020
516711844,2017
516711815,2008
516711717,2006
516711692,2005
516711669,1985
516711649,2009
516711602,2010
516711570,2020
516711550,2022
516711524,2022
516711481,2015
516711401,2021
516711370,2005
516711311,2022
516711283,2004
516711243,2012
516711228,1994
516711204,2004
516711150,2015
516711126,2019
516711099,2007
516711059,2017
516711024,2010
516711001,2021
516710950,2006
516710927,2013
516710874,2014
516710811,2014
516710774,2021
516710703,2019
516710671,2011
516710623,2022
516710592,2012
516710556,2019
516710534,2022
516710449,2003
516710417,2007
516710396,2014
516710334,2020
516710312,2009
516710280,2018
516710224,2015
516710154,1999
516710139,2008
516710069,2003
516710042,2004
516710013,2013
516709992,2022
516709910,2007
516709892,2009
516709874,2014
516709841,1999
516709819,2017
516709801,1987
516709752,2011
516709726,2008
516709702,2018
516709661,1987
516709635,2014
516709603,2014
516709526,2014
516709502,2003
516709480,1994
516709446,2013
516709421,2018
516709378,2013
516709355,1992
516709302,2022
516709274,2004
516709260,1999
516709165,1997
516709121,2012
516709104,2014
516709069,2017
516709044,2012
516708919,2004
516708868,2019
516708651,2014
516708626,2022
516708390,2017
516708303,2005
516708232,2018
516707718,2012
516707658,2009
516707252,2016
516707155,2020
516706481,2010
516706287,2019
516706121,2022
516705736,2016
516705172,2016
516705091,2022
516705010,2016
516704449,1994
516704357,2021
516704295,1998
516703885,2012
516703877,2010
516703849,1997
516703273,2020
516703222,2013
516702715,2019
516702637,2022
516701922,1997
516701865,2017
516701530,2004
516701509,2008
516701091,2006
516701068,2009
516700784,1995
516700722,1979
516700442,2013
516700282,2016
516699921,2011
516699528,2006
516699087,2017
516698782,2007
516698577,2021
516698204,2015
516697708,2017
516697521,1997
516697266,2017
516696849,1997
516696620,1994
516696313,2008
516696259,2022
516695881,2016
516695555,2014
516694710,2008
516694475,2017
516694244,2005
516693481,2022
516689860,2015
516689624,2014
516689445,2016
516689290,2021
516689190,2019
516689070,1995
516688689,1999
516688601,2018
516688469,2022
516688089,1998
516687996,2011
516687824,2015
516687787,2012
516687710,2016
516687660,2021
516687591,2017
516687563,2007
516687510,2022
516687471,2005
516687429,1997
516687402,2018
516687370,2022
516687319,1995
516687281,1996
516687242,1997
516687213,2007
516687189,2013
516687148,2016
516687123,2020
516687053,2011
516687016,2008
516686993,2022
516686955,2001
516686934,2016
516686880,2017
516686854,1984
516686799,2007
516686756,2021
516686717,2007
516686691,2021
516686644,2018
516686600,2009
516686572,2009
516686526,1990
516686494,2004
516686472,1992
516686440,2000
516686407,2002
516686383,2014
516686356,2000
516686318,2007
516686284,2001
516686256,1997
516686218,2008
516686151,1996
516686113,2012
516686073,2019
516686037,2017
516686006,2009
516685969,2013
516685922,2015
516685895,2011
516685846,2020
516685740,2013
516685716,2010
516685681,2021
516685093,2004
516684585,2007
516684144,2020
516672944,1997
516672726,1997
516671230,2001
516671206,2013
516670121,2000
516670085,2021
516669633,2015
516669195,1998
516668545,2009
516667912,1993
516667203,1998
516666849,1989
516666821,1996
516666194,2014
516666172,2009
516666155,1989
516665659,2018
516665581,2013
516665398,2018
516664099,1983
516663072,2005
516663025,2016
516662005,2020
516661985,2008
516661334,2004
516661310,2013
516660265,1985
516660240,2014
516659806,2009
516659582,2010
516659149,2013
516658921,2021
516658284,2010
516657648,2022
516656793,1995
516655751,2018
516654329,2013
516653089,2015
516652860,2011
516645031,2019
516644317,2011
516643558,2020
516642712,2019
516641861,2021
516641028,2005
516640007,1995
516639389,2010
516638719,2011
516637820,2018
516637701,2008
516636765,2017
516636144,2009
516635524,2009
516634775,2004
516634445,2013
516634128,2014
516633783,2021
516633760,1998
516632306,2015
516632284,2009
516631859,2000
516631838,2018
516631410,2015
516631184,2015
516630404,2022
516630306,2008
516629634,2013
516629405,2006
516629179,2020
516628274,2020
516628244,2010
516627162,2016
516627131,2015
516626476,2011
516626240,2011
516625810,2022
516625603,2004
516624630,2008
516624399,2000
516624381,2014
516623331,1994
516623083,1992
516623074,2007
516622626,1994
516622152,1989
516622126,2020
516621902,2007
516621029,2019
516620568,2019
516620392,2005
516619904,2017
516619664,2007
516619648,2010
516618815,2007
516618799,2000
516618045,1989
516617944,2008
516617516,2009
516617288,2018
516616619,2016
516616397,2014
516615736,2022
516615512,2022
516614620,1999
516614431,2017
516613373,2018
516613351,2011
516612304,2020
516612284,2004
516611658,2007
516611626,2015
516610980,2019
516610760,1987
516610113,2007
516610030,2005
516602925,2010
516602698,2010
516601969,2006
516601054,2007
516599613,1992
516598958,1999
516598320,2015
516597697,2018
516596847,2011
516589035,2007
516589014,2018
516588555,2010
516588528,2011
516588459,2018
516588421,2014
516588377,2002
516588343,2001
516588272,2019
516588245,2013
516588176,2022
516588152,1989
516588130,2012
516588105,1999
516588078,2001
516588051,2015
516587813,1999
516587789,1978
516587135,2015
516587034,2021
